location_id,canonical_la_code,canonical_csp_code,canonical_csp_name,lookup_date,pair_match,lookup_member_la_codes,lookup_member_la_names,lookup_force_codes,includes_split_la,review_reason,boundary_compatibility,lsoa_to_csp_ready,source_url,retrieved_at,source_sha256,metadata_url,metadata_retrieved_at,metadata_sha256
merthyr-tydfil,W06000024,W14000023,Cwm Taf,2025-04-01,yes,W06000016 | W06000024,Merthyr Tydfil | Rhondda Cynon Taf,W15000003,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
middlesbrough,E06000002,E22000029,Middlesbrough,2025-04-01,yes,E06000002,Middlesbrough,E23000013,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
neath,W06000012,W14000012,Neath Port Talbot,2025-04-01,yes,W06000012,Neath Port Talbot,W15000003,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
newcastle-upon-tyne,E08000021,E22000245,Newcastle upon Tyne,2025-04-01,yes,E08000021,Newcastle upon Tyne,E23000007,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
newport,W06000022,W14000022,Newport,2025-04-01,yes,W06000022,Newport,W15000002,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
northampton,E06000062,E22000237,Northampton,2025-04-01,yes,E06000062,West Northamptonshire,E23000022,yes,LA contains multiple CSPs; LA-only LSOA join is ambiguous,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
norwich,E07000148,E22000223,Norwich,2025-04-01,yes,E07000148,Norwich,E23000024,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
nottingham,E06000018,E22000257,Nottingham,2025-04-01,yes,E06000018,Nottingham,E23000019,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
peterborough,E06000031,E22000017,Peterborough,2025-04-01,yes,E06000031,Peterborough,E23000023,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
plymouth,E06000026,E22000056,Plymouth,2025-04-01,yes,E06000026,Plymouth,E23000035,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
portsmouth,E06000044,E22000118,Portsmouth,2025-04-01,yes,E06000044,Portsmouth,E23000030,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
preston,E07000123,E22000158,Preston,2025-04-01,yes,E07000123,Preston,E23000003,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
rotherham,E08000018,E22000261,Rotherham,2025-04-01,yes,E08000018,Rotherham,E23000011,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
salford,E08000006,E22000104,Salford,2025-04-01,yes,E08000006,Salford,E23000005,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
sheffield,E08000039,E22000262,Sheffield,2025-04-01,yes,E08000039,Sheffield,E23000011,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
shrewsbury,E06000051,E22000360,Shropshire,2025-04-01,yes,E06000051,Shropshire,E23000016,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
st-helens,E08000013,E22000184,St. Helens,2025-04-01,yes,E08000013,St. Helens,E23000004,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
stafford,E07000197,E22000268,Stafford,2025-04-01,yes,E07000197,Stafford,E23000015,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
stockport,E08000007,E22000105,Stockport,2025-04-01,yes,E08000007,Stockport,E23000005,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
stockton-on-tees,E06000004,E22000030,Stockton-on-Tees,2025-04-01,yes,E06000004,Stockton-on-Tees,E23000013,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
stoke-on-trent,E06000021,E22000270,Stoke-on-Trent,2025-04-01,yes,E06000021,Stoke-on-Trent,E23000015,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
sunderland,E08000024,E22000248,Sunderland,2025-04-01,yes,E08000024,Sunderland,E23000007,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
swansea,W06000011,W14000011,Swansea,2025-04-01,yes,W06000011,Swansea,W15000003,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
swindon,E06000030,E22000350,Swindon,2025-04-01,yes,E06000030,Swindon,E23000038,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
telford,E06000020,E22000333,Telford and Wrekin,2025-04-01,yes,E06000020,Telford and Wrekin,E23000016,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
torbay,E06000027,E22000060,Torbay,2025-04-01,yes,E06000027,Torbay,E23000035,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
wakefield,E08000036,E22000346,Wakefield,2025-04-01,yes,E08000036,Wakefield,E23000010,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
walsall,E08000030,E22000340,Walsall,2025-04-01,yes,E08000030,Walsall,E23000014,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
warrington,E06000007,E22000026,Warrington,2025-04-01,yes,E06000007,Warrington,E23000006,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
wigan,E08000010,E22000108,Wigan,2025-04-01,yes,E08000010,Wigan,E23000005,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
wolverhampton,E08000031,E22000341,Wolverhampton,2025-04-01,yes,E08000031,Wolverhampton,E23000014,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
worcester,E07000237,E22000332,South Worcester,2025-04-01,yes,E07000235 | E07000237 | E07000238,Malvern Hills | Worcester | Wychavon,E23000016,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
wrexham,W06000006,W14000006,Wrexham,2025-04-01,yes,W06000006,Wrexham,W15000001,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
bristol,E06000023,E22000002,"Bristol, City of",2025-04-01,yes,E06000023,"Bristol, City of",E23000036,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
southampton,E06000045,E22000120,Southampton,2025-04-01,yes,E06000045,Southampton,E23000030,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
bournemouth-poole,E06000058,E22000367,Dorset,2025-04-01,yes,E06000058 | E06000059,"Bournemouth, Christchurch and Poole | Dorset",E23000039,yes,LA contains multiple CSPs; LA-only LSOA join is ambiguous,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
brighton-hove,E06000043,E22000292,Brighton and Hove,2025-04-01,yes,E06000043,Brighton and Hove,E23000033,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
exeter,E07000041,E22000049,Exeter,2025-04-01,yes,E07000041,Exeter,E23000035,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
reading,E06000038,E22000309,Reading,2025-04-01,yes,E06000038,Reading,E23000029,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
